ID,D,T,AtmPr,WindD,WindS,Gust,WaveH,WaveP,WaveD,Hmax,AirT,SeaT,Hum,Code
A2,122,8,1022.607,255,15.028,19.013,1.094,3.75,232,1.25,12.949,12.839,75.098,0.0
A2,122,9,1022.729,266,13.662,19.582,1.094,3.75,239,1.719,13.242,12.924,73.145,0.0
A2,122,10,1022.876,247,12.296,17.646,0.938,3.516,243,1.406,13.047,12.979,75.098,0.0
A2,122,11,1022.815,253,11.612,15.142,0.859,3.633,243,1.094,13.779,12.962,72.461,0.0
A2,122,12,1022.791,252,12.637,16.849,0.781,3.75,233,0.938,13.633,12.931,73.73,0.0
A2,122,13,1022.778,244,13.206,17.874,0.781,3.633,238,0.938,13.535,12.929,75.781,0.0
A2,122,14,1022.815,251,18.557,23.225,0.703,3.75,232,0.938,13.828,13.011,72.07,0.0
A2,122,15,1022.937,278,10.929,16.508,0.859,3.867,239,1.094,13.779,13.019,73.926,0.0
A2,122,16,1022.925,250,12.979,16.736,0.781,3.75,226,0.938,13.486,13.008,78.711,0.0
A2,122,17,1023.145,318,14.686,22.2,0.859,3.75,245,1.25,12.656,12.99,82.715,0.0
A2,122,18,1022.986,284,9.563,12.523,0.938,3.75,252,1.094,13.584,12.957,78.418,0.0
A2,122,19,1023.157,290,13.32,15.711,1.016,3.867,270,1.25,13.145,12.925,81.543,0.0
A2,122,20,1023.352,270,16.166,19.809,1.016,3.867,266,1.25,12.9,12.929,82.031,0.0
A2,122,21,1023.511,290,17.646,22.314,1.094,3.867,280,1.406,13.096,12.903,77.539,0.0
A2,122,22,1023.926,285,15.711,20.834,1.172,3.867,295,1.719,12.949,12.83,78.32,0.0
A2,122,23,1024.219,286,13.889,18.899,1.016,3.633,288,1.719,12.705,12.856,78.32,0.0
A2,123,0,1024.67,292,13.662,17.76,0.938,3.516,297,1.25,12.51,12.892,82.129,0.0
A2,123,1,1024.744,289,15.939,20.037,0.859,3.281,281,0.938,12.363,12.845,79.395,0.0
A2,123,2,1024.902,284,16.053,19.126,0.781,3.398,281,0.938,12.217,12.909,80.273,0.0
A2,123,3,1024.866,274,16.166,19.24,0.781,3.398,293,0.938,12.266,12.867,82.129,0.0
A2,123,4,1025.024,276,16.622,20.493,0.781,3.398,285,0.938,12.168,12.834,80.859,0.0
A2,123,5,1025.269,281,14.117,18.557,0.859,3.398,274,0.938,12.07,12.838,81.738,0.0
A2,123,6,1025.317,288,11.84,15.597,0.781,3.516,285,1.094,12.07,12.843,80.566,0.0
A2,123,7,1025.256,282,13.206,16.28,0.781,3.633,264,1.25,12.07,12.836,77.832,0.0
A2,123,8,1025.562,278,10.36,12.865,0.859,3.75,276,1.406,12.07,12.803,79.98,0.0
A2,123,9,1025.793,269,10.929,13.206,0.859,3.75,262,1.094,12.314,12.702,79.59,0.0
A2,123,10,1025.61,260,10.132,12.865,0.781,3.633,280,1.094,12.656,12.651,77.148,0.0
A2,123,11,1025.586,245,10.702,12.637,0.781,3.398,285,0.938,12.949,12.698,76.855,0.0
A2,123,12,1025.696,214,11.726,14.003,0.703,3.281,287,1.094,12.998,12.894,80.078,0.0
A2,123,13,1025.525,198,8.766,10.816,0.547,3.164,242,0.938,12.998,13.154,79.59,0.0
A2,123,14,1025.195,202,9.449,11.157,0.469,3.516,180,0.625,13.145,13.196,77.637,0.0
A2,123,15,1024.988,194,10.816,13.092,0.391,3.516,181,0.625,13.145,13.16,78.223,0.0
A2,123,16,1024.67,194,12.068,14.459,0.469,3.516,183,0.625,13.047,13.151,77.246,0.0
A2,123,17,1024.377,205,12.637,16.394,0.625,3.398,186,0.781,12.998,13.081,81.348,0.0
A2,123,18,1023.694,209,11.271,14.231,0.625,3.281,173,0.938,13.047,13.079,81.055,0.0
A2,123,19,1023.474,208,10.246,14.003,0.703,3.047,177,0.781,13.047,13.09,82.617,0.0
A2,123,20,1023.23,203,8.311,10.929,0.625,3.047,166,0.781,12.998,13.154,84.863,0.0
A2,123,21,1023.254,204,6.945,8.766,0.547,2.93,195,0.781,12.949,13.0,87.695,0.0
A2,123,22,1023.267,235,7.286,8.88,0.469,2.93,197,0.781,13.486,12.781,82.52,0.0
A2,123,23,1023.157,254,7.514,8.425,0.469,3.164,205,0.469,13.34,12.559,80.957,0.0
A2,124,0,1023.059,268,9.222,11.043,0.313,3.281,167,0.469,13.389,12.744,75.879,0.0
A2,124,1,1022.925,252,7.172,9.336,0.313,3.633,153,0.0,13.193,12.958,78.809,0.0
A2,124,2,1022.656,269,9.791,11.726,0.234,3.75,146,0.0,13.242,13.066,70.313,0.0
A2,124,3,1022.4,272,11.84,14.8,0.391,2.93,245,0.469,13.242,13.081,67.578,0.0
A2,124,4,1022.241,275,11.043,13.548,0.469,3.047,253,0.625,13.389,13.01,54.59,0.0
A2,124,5,1022.302,263,6.603,10.246,0.391,3.164,226,0.625,13.242,12.973,65.332,0.0
A2,124,6,1022.119,266,5.692,7.628,0.391,3.047,215,0.469,13.096,12.958,66.113,0.0
A2,124,7,1022.107,257,7.855,9.336,0.391,2.93,224,0.469,12.949,12.993,70.605,0.0
A2,124,8,1022.021,227,4.895,6.262,0.313,3.164,204,0.469,13.291,13.057,57.617,0.0
A2,124,9,1021.826,196,5.123,6.945,0.313,3.281,188,0.0,13.193,12.909,66.504,0.0
A2,124,10,1021.619,176,5.92,8.766,0.313,3.281,204,0.469,12.998,12.828,70.41,0.0
A2,124,11,1021.606,183,7.059,9.222,0.313,3.75,221,0.469,12.656,12.129,76.465,0.0
A2,124,12,1021.533,196,8.652,10.929,0.234,3.516,142,0.0,12.852,12.204,73.633,0.0
A2,124,13,1021.375,189,10.246,11.612,0.313,3.633,125,0.469,13.096,12.548,72.559,0.0
A2,124,14,1021.106,180,9.222,11.043,0.313,3.047,158,0.0,13.145,13.614,70.898,0.0
A2,124,15,1020.764,172,8.994,10.474,0.234,3.516,158,0.0,13.389,13.537,67.48,0.0
A2,124,16,1020.593,172,8.083,9.905,0.313,3.516,167,0.469,13.486,13.544,67.285,0.0
A2,124,17,1020.337,177,8.652,10.019,0.391,3.398,184,0.469,13.486,13.575,67.383,0.0
A2,124,18,1020.178,194,8.197,9.905,0.469,3.164,197,0.469,13.486,13.55,68.945,0.0
A2,124,19,1019.714,207,5.692,9.222,0.469,3.164,184,0.469,13.535,13.5,66.895,0.0
A2,124,20,1019.495,216,7.286,8.994,0.391,2.93,228,0.469,13.438,13.57,70.996,0.0
A2,124,21,1019.385,203,5.692,7.742,0.313,3.047,225,0.0,13.438,13.553,74.707,0.0
A2,124,22,1019.385,181,5.351,6.603,0.234,3.047,208,0.0,12.852,13.239,78.711,0.0
A2,124,23,1019.165,157,5.92,7.4,0.313,3.75,260,0.469,12.119,11.964,86.035,0.0
A2,125,0,1019.141,152,5.351,6.034,0.234,3.398,218,0.0,11.826,11.808,88.77,0.0
A2,125,1,1018.982,140,5.123,6.375,0.234,3.633,181,0.0,12.021,11.913,85.059,0.0
A2,125,2,1018.896,136,3.074,4.895,0.234,4.453,60,0.0,12.119,13.271,84.57,0.0
A2,125,3,1018.884,201,1.48,2.163,0.234,4.336,84,0.0,12.705,13.292,80.664,0.0
A2,125,4,1018.921,146,1.708,2.846,0.234,4.453,111,0.0,12.607,13.314,84.668,0.0
A2,125,5,1019.067,117,4.554,5.123,0.234,4.102,134,0.0,12.412,13.207,80.176,0.0
A2,125,6,1019.36,142,3.529,4.44,0.234,3.633,125,0.0,12.852,13.138,73.145,0.0
A2,125,7,1019.373,171,3.188,4.212,0.156,3.516,139,0.0,12.9,13.211,70.508,0.0
A2,125,8,1019.397,170,3.529,4.212,0.156,3.75,160,0.0,13.145,13.347,65.234,0.0
A2,125,9,1019.58,187,2.732,3.643,0.156,3.633,191,0.0,13.291,13.363,65.234,0.0
A2,125,10,1019.812,204,4.326,5.351,0.156,3.75,153,0.0,13.438,12.997,65.625,0.0
A2,125,11,1019.727,177,4.554,6.148,0.234,3.984,207,0.0,13.486,11.907,60.449,0.0
A2,125,12,1020.032,207,3.985,6.034,0.313,4.922,173,0.0,13.535,12.656,71.289,0.0
A2,125,13,1020.215,198,5.579,6.375,0.156,4.453,274,0.0,13.584,12.764,73.828,0.0
A2,125,14,1020.215,192,6.262,7.4,0.156,4.453,59,0.0,13.438,13.182,76.367,0.0
A2,125,15,1019.958,168,4.099,5.92,0.156,4.219,56,0.0,13.682,14.363,74.219,0.0
A2,125,16,1020.19,192,5.351,6.148,0.234,4.805,87,0.0,14.219,14.189,71.875,0.0
A2,125,17,1020.105,166,5.692,6.717,0.234,4.453,149,0.0,14.414,14.059,73.047,0.0
A2,125,18,1020.239,173,8.652,10.246,0.313,4.453,187,0.0,14.023,14.083,75.0,0.0
A2,125,19,1020.117,185,8.083,9.791,0.234,3.047,187,0.0,13.828,14.171,79.688,0.0
A2,125,20,1020.093,188,7.969,9.677,0.313,2.578,205,0.0,13.828,13.923,80.469,0.0
A2,125,21,1020.276,190,6.945,9.449,0.234,2.813,195,0.0,13.877,13.896,79.785,0.0
A2,125,22,1020.386,181,6.489,8.652,0.156,3.398,205,0.0,13.682,13.469,81.25,0.0
A2,125,23,1020.801,169,7.628,9.222,0.313,3.984,256,0.0,13.34,12.239,81.641,0.0
A2,126,0,1020.605,180,6.831,8.88,0.156,4.453,235,0.0,13.291,12.136,82.52,0.0
A2,126,1,1020.325,155,7.514,9.222,0.156,4.336,284,0.0,12.803,12.045,86.328,0.0
A2,126,2,1020.667,179,6.717,8.425,0.156,3.516,169,0.0,12.461,12.036,88.77,0.0
A2,126,3,1020.862,170,8.311,9.449,0.234,3.75,100,0.0,12.266,12.856,90.332,0.0
A2,126,4,1021.509,172,7.059,9.108,0.313,4.922,100,0.469,12.656,13.553,91.016,0.0
A2,126,5,1021.704,181,10.019,11.954,0.234,3.633,141,0.0,12.949,13.228,90.723,0.0
A2,126,6,1021.594,164,10.36,12.182,0.313,3.281,152,0.469,12.998,13.163,90.332,0.0
A2,126,7,1021.741,194,9.905,13.434,0.469,3.047,158,0.469,13.242,13.154,89.258,0.0
A2,126,8,1021.045,168,8.994,11.612,0.469,2.813,156,0.469,13.145,13.489,90.039,0.0
A2,126,9,1020.996,164,11.84,15.483,0.391,2.695,139,0.469,13.047,13.365,91.406,0.0
A2,126,10,1021.68,178,11.157,13.889,0.391,3.164,179,0.781,12.998,13.499,91.602,0.0
A2,126,11,1021.387,174,9.108,11.385,0.313,3.281,226,0.469,12.461,12.133,92.871,0.0
A2,126,12,1021.497,176,11.385,14.231,0.313,3.164,312,0.0,12.363,12.12,93.262,0.0
A2,126,13,1021.143,167,10.474,12.523,0.391,2.93,156,0.469,12.314,11.821,93.262,0.0
A2,126,14,1020.715,168,10.36,14.117,0.391,2.813,146,0.469,12.705,11.587,90.723,0.0
A2,126,15,1020.679,158,11.954,14.573,0.391,3.047,158,0.469,12.949,11.594,87.109,0.0
A2,126,16,1020.325,164,11.499,14.573,0.469,3.633,174,0.625,13.145,13.614,83.789,0.0
A2,126,17,1019.8,175,15.711,18.443,0.469,3.984,166,0.625,14.023,13.596,78.125,0.0
A2,126,18,1019.238,182,18.102,22.656,0.703,3.984,177,1.406,14.023,13.469,81.445,0.0
A2,126,19,1019.238,178,15.028,18.899,0.781,3.867,183,1.094,13.779,13.632,85.84,0.0
A2,126,20,1019.043,175,15.028,20.037,0.938,3.633,183,1.094,13.486,13.682,89.648,0.0
A2,126,21,1018.53,180,14.459,20.151,1.016,3.516,184,1.406,13.486,13.5,91.504,0.0
A2,126,22,1018.152,190,13.662,19.013,1.172,3.516,191,1.25,13.389,13.38,91.895,0.0
A2,126,23,1017.786,185,14.003,17.988,0.938,3.281,208,0.938,12.998,12.052,92.773,0.0
A2,127,0,1017.261,187,13.548,17.191,0.859,3.281,215,0.938,12.852,11.323,93.359,0.0
A2,127,1,1016.76,178,14.231,17.988,0.859,3.164,191,0.938,12.559,11.321,91.309,0.0
A2,127,2,1016.138,155,8.994,12.637,0.703,3.164,176,0.781,12.412,11.157,89.453,0.0
A2,127,3,1015.784,177,14.117,16.736,0.547,3.164,176,0.781,13.193,11.124,82.91,0.0
A2,127,4,1015.295,183,18.102,21.29,0.547,3.516,162,0.781,13.633,13.015,82.617,0.0
A2,127,5,1014.795,180,16.394,19.354,0.781,4.219,172,1.25,13.73,13.387,84.668,0.0
A2,127,6,1014.563,178,16.622,20.151,1.172,4.805,183,2.031,13.828,13.299,87.109,0.0
A2,127,7,1014.648,179,16.736,20.265,1.484,4.922,181,2.031,13.779,13.231,88.574,0.0
A2,127,8,1014.38,182,18.329,24.136,1.172,4.219,170,1.563,13.828,13.246,90.039,0.0
A2,127,9,1014.795,198,16.053,21.631,1.406,3.984,170,1.875,13.877,13.103,90.918,0.0
A2,127,10,1015.442,208,11.726,15.597,1.328,3.867,186,1.875,13.682,13.127,91.406,0.0
A2,127,11,1015.808,211,10.474,13.548,1.172,3.75,191,1.719,13.389,13.123,92.578,0.0
A2,127,12,1016.333,206,6.831,11.043,1.094,3.75,180,1.406,13.096,12.303,92.773,0.0
A2,127,13,1016.846,201,5.351,6.717,0.938,3.867,191,1.406,12.9,11.607,91.895,0.0
A2,127,14,1017.2,191,5.123,7.059,0.781,3.75,190,0.938,13.096,11.748,91.406,0.0
A2,127,15,1017.395,155,4.782,5.579,0.547,3.867,187,0.938,13.682,11.814,90.527,0.0
A2,127,16,1017.859,189,4.782,5.692,0.625,4.102,153,0.781,13.34,11.81,90.918,0.0
A2,127,17,1018.274,221,4.554,5.806,0.547,3.984,143,0.625,13.926,13.356,91.406,0.0
A2,127,18,1018.823,324,9.563,11.726,0.469,4.102,152,0.625,14.17,13.231,94.238,0.0
A2,127,19,1019.397,322,7.059,8.766,0.469,4.102,150,0.781,14.268,13.088,92.676,0.0
A2,127,20,1019.739,305,4.212,7.514,0.547,3.867,156,0.781,14.17,13.295,91.797,0.0
A2,127,21,1020.544,316,6.831,8.425,0.469,3.867,173,0.625,14.365,13.18,88.379,0.0
A2,127,22,1020.959,3,7.172,9.563,0.469,3.633,174,0.625,14.023,12.98,84.961,0.0
A2,127,23,1020.996,348,7.172,9.677,0.469,3.516,191,0.625,13.73,12.627,82.715,0.0
A2,128,0,1021.082,324,12.068,14.686,0.469,3.398,214,0.469,13.34,12.294,77.148,0.0
A2,128,1,1021.045,315,12.751,15.256,0.625,3.633,284,0.938,12.803,11.964,78.809,0.0
A2,128,2,1021.814,330,10.816,14.231,0.781,3.75,307,1.25,12.607,11.774,77.051,0.0
A2,128,3,1021.814,327,11.271,15.028,0.859,3.516,312,1.25,12.461,11.728,72.852,0.0
A2,128,4,1021.765,317,10.36,14.345,0.781,3.281,325,1.094,12.266,11.678,74.707,0.0
A2,128,5,1022.327,310,12.751,15.825,0.703,3.047,321,0.938,12.07,11.935,77.832,0.0
A2,128,6,1022.522,304,10.816,13.434,0.703,3.164,333,0.781,12.119,12.9,77.344,0.0
A2,128,7,1022.595,294,13.32,15.825,0.547,3.281,328,0.625,11.875,12.631,82.617,0.0
A2,128,8,1022.949,297,10.019,13.434,0.547,3.047,329,0.625,12.07,12.557,78.027,0.0
A2,128,9,1023.035,298,9.108,11.499,0.547,3.164,321,0.625,12.07,12.535,76.172,0.0
A2,128,10,1022.986,304,10.019,13.092,0.547,3.516,315,0.781,12.314,12.372,74.414,0.0
A2,128,11,1022.449,300,9.791,12.182,0.625,3.398,294,0.781,12.412,12.101,70.703,0.0
A2,128,12,1023.145,291,9.108,11.271,0.547,3.633,294,0.781,12.559,11.819,71.582,0.0
A2,128,13,1021.79,296,8.88,11.157,0.469,3.516,297,0.781,12.314,11.25,70.117,0.0
A2,128,14,1021.118,301,10.474,13.889,0.469,3.398,300,0.625,12.51,11.353,71.484,0.0
A2,128,15,1021.375,251,6.489,8.88,0.625,3.281,326,0.781,12.461,11.367,77.734,0.0
A2,128,16,1020.923,226,4.782,6.489,0.703,3.164,339,0.938,12.363,11.512,81.055,0.0
A2,128,17,1020.544,240,6.945,8.311,0.547,3.047,338,0.625,12.998,12.365,78.809,0.0
A2,128,18,1019.885,292,7.742,9.336,0.391,3.047,315,0.625,13.73,12.145,69.824,0.0
A2,128,19,1019.385,288,6.945,8.197,0.391,3.398,73,0.625,14.072,12.067,70.605,0.0
A2,128,20,1019.678,309,13.548,15.597,0.391,3.164,307,0.625,14.072,12.285,67.48,0.0
A2,128,21,1019.739,314,13.548,17.419,0.469,2.93,304,0.625,13.73,11.951,67.871,0.0
A2,128,22,1019.165,317,16.053,19.923,0.625,3.164,309,0.781,13.389,12.144,67.285,0.0
A2,128,23,1019.067,308,16.053,20.151,0.859,3.867,315,1.25,12.949,12.144,73.34,0.0
A2,129,0,1018.982,293,16.28,22.314,1.016,4.102,312,1.406,12.363,11.891,72.656,0.0
A2,129,1,1018.311,298,16.508,19.582,1.016,4.336,316,1.875,11.729,11.186,77.441,0.0
A2,129,2,1017.554,302,18.329,22.542,1.094,4.219,318,1.563,11.533,11.071,82.031,0.0
A2,129,3,1017.383,298,15.711,21.176,1.016,3.867,315,1.406,11.387,11.111,82.422,0.0
A2,129,4,1017.566,299,15.369,19.923,1.094,3.633,318,1.406,11.387,11.199,84.766,0.0
A2,129,5,1017.004,307,15.369,21.062,1.094,3.516,307,1.406,11.533,11.863,85.352,0.0
A2,129,6,1018.091,311,13.434,18.216,0.859,3.398,305,1.094,11.826,11.506,83.984,0.0
A2,129,7,1018.396,310,13.662,16.394,0.781,3.516,305,1.094,12.021,11.411,81.836,0.0
A2,129,8,1018.103,312,14.003,17.533,0.703,3.281,301,0.781,12.266,11.785,81.738,0.0
A2,129,9,1018.188,320,16.508,20.72,0.781,3.398,307,0.938,12.607,12.056,79.395,0.0
A2,129,10,1018.567,320,13.889,18.557,0.781,3.281,316,0.938,12.607,12.094,80.371,0.0
A2,129,11,1018.555,331,12.865,16.508,0.781,3.633,318,1.094,12.705,12.149,79.883,0.0
A2,129,12,1018.408,327,10.588,15.825,0.938,4.102,319,1.406,12.9,12.323,82.129,0.0
A2,129,13,1018.762,329,9.905,12.637,0.781,4.219,322,1.094,13.096,12.272,79.199,0.0
A2,129,14,1019.006,28,11.499,14.459,0.781,4.219,323,1.406,12.852,11.49,74.902,0.0
A2,129,15,1018.555,21,10.132,14.003,0.703,3.867,335,1.094,12.803,11.483,76.465,0.0
A2,129,16,1018.665,356,11.043,15.142,0.703,3.633,353,1.25,12.656,11.501,80.762,0.0
A2,129,17,1018.579,4,12.523,17.305,1.641,4.453,27,2.344,12.705,11.774,80.273,0.0
A2,129,18,1018.774,2,12.523,17.077,1.719,4.336,21,2.656,12.9,11.9,78.027,0.0
A2,129,19,1019.263,359,12.979,16.849,1.563,4.102,24,2.344,12.852,11.217,78.418,0.0
A2,129,20,1019.421,356,14.573,21.631,1.563,4.219,23,1.875,13.047,11.722,77.344,0.0
A2,129,21,1019.885,356,16.28,20.72,1.484,4.102,20,1.875,13.096,12.156,76.074,0.0
A2,129,22,1020.398,356,16.849,22.883,1.484,4.102,13,2.031,12.949,12.153,77.246,0.0
A2,129,23,1020.532,1,16.849,20.834,1.328,4.336,10,1.875,12.705,12.184,79.98,0.0
A2,130,0,1020.532,359,17.533,22.883,1.25,4.805,356,2.344,12.412,12.217,82.324,0.0
A2,130,1,1020.166,358,14.914,19.013,1.25,5.156,356,2.188,12.266,11.777,83.984,0.0
A2,130,2,1019.971,1,13.32,17.191,1.328,5.273,359,2.188,11.924,11.149,85.352,0.0
A2,130,3,1019.714,9,14.8,17.533,1.328,5.039,1,2.188,11.826,11.21,85.938,0.0
A2,130,4,1020.459,1,13.32,16.394,1.484,4.805,6,2.188,11.729,11.296,86.23,0.0
A2,130,5,1020.947,357,13.776,18.102,1.563,4.336,18,2.031,11.729,11.318,85.938,0.0
A2,130,6,1021.521,0,10.474,15.256,1.484,4.102,21,2.344,11.777,11.406,84.863,0.0
A2,130,7,1022.461,333,9.449,11.612,1.094,3.75,21,1.563,11.875,11.97,84.863,0.0
A2,130,8,1022.522,352,8.652,11.499,1.094,3.633,27,1.25,11.924,11.797,83.984,0.0
A2,130,9,1022.656,346,8.766,10.588,0.938,3.516,10,1.563,12.168,12.228,83.496,0.0
A2,130,10,1022.534,336,7.059,8.425,0.781,3.516,6,0.938,12.217,12.38,82.91,0.0
A2,130,11,1022.412,343,9.791,11.84,0.703,3.398,14,0.938,12.363,12.471,81.836,0.0
A2,130,12,1021.997,1,8.197,10.019,0.469,3.398,7,0.625,12.363,12.607,82.129,0.0
A2,130,13,1021.338,64,5.009,7.286,0.391,3.633,338,0.625,12.803,12.592,81.055,0.0
A2,130,14,1021.155,118,4.44,5.92,0.391,3.75,333,0.625,13.242,11.774,79.688,0.0
A2,130,15,1020.764,124,5.123,6.148,0.391,3.867,333,0.469,13.145,12.195,83.301,0.0
A2,130,16,1020.129,143,5.465,6.603,0.391,4.219,319,0.781,12.852,12.147,86.523,0.0
A2,130,17,1019.885,183,5.351,6.945,0.391,3.633,13,0.625,12.607,12.103,88.965,0.0
A2,130,18,1019.629,196,6.262,7.286,0.391,3.398,14,0.469,12.705,12.112,87.891,0.0
A2,130,19,1019.275,197,6.375,7.4,0.391,3.281,56,0.469,12.559,12.631,86.719,0.0
A2,130,20,1018.75,208,10.019,12.637,0.313,3.281,72,0.469,12.852,13.196,85.742,0.0
A2,130,21,1018.481,201,9.563,11.612,0.313,3.164,100,0.313,13.145,12.277,83.203,0.0
A2,130,22,1017.834,196,8.652,10.474,0.313,2.813,197,0.313,13.535,12.565,79.297,0.0
A2,130,23,1017.09,211,9.677,12.637,0.391,2.93,208,0.469,13.975,12.213,78.809,0.0
A2,131,0,1016.528,219,10.36,12.182,0.469,2.813,219,0.625,13.438,12.083,83.496,0.0
A2,131,1,1015.845,214,8.766,10.36,0.547,2.93,233,0.781,13.34,12.195,87.012,0.0
A2,131,2,1015.454,241,6.603,8.425,0.391,2.813,233,0.625,13.73,12.66,88.086,0.0
A2,131,3,1015.112,258,8.652,10.246,0.313,2.93,246,0.469,13.73,12.909,86.23,0.0
A2,131,4,1014.795,273,10.474,12.523,0.313,2.93,264,0.469,13.438,12.77,84.57,0.0
A2,131,5,1014.758,282,9.677,12.979,0.391,2.695,281,0.469,12.949,12.448,87.598,0.0
A2,131,6,1014.661,289,9.791,12.637,0.469,2.813,273,0.469,12.705,12.219,90.82,0.0
A2,131,7,1014.734,297,11.954,14.459,0.547,2.93,287,0.625,12.852,12.464,91.797,0.0
A2,131,8,1015.039,284,9.449,12.182,0.547,3.047,278,0.781,13.242,13.246,91.211,0.0
A2,131,9,1015.295,301,7.4,9.791,0.391,3.398,256,0.625,13.438,13.275,90.918,0.0
A2,131,10,1015.332,313,2.277,6.831,0.313,3.047,250,0.469,14.023,13.024,88.086,0.0
A2,131,11,1015.491,347,3.188,4.212,0.313,3.047,235,0.0,14.023,13.01,85.84,0.0
A2,131,12,1015.637,34,2.277,3.757,0.313,3.516,212,0.469,14.756,13.167,84.57,0.0
A2,131,13,1015.613,37,3.415,4.212,0.234,3.047,235,0.0,14.707,12.574,85.742,0.0
A2,131,14,1015.527,108,3.074,3.871,0.234,3.047,226,0.0,14.854,12.257,84.473,0.0
A2,131,15,1015.564,112,2.391,2.96,0.234,3.633,132,0.0,15.049,13.643,84.766,0.0
A2,131,16,1015.161,136,2.505,4.099,0.156,4.102,135,0.0,15.781,13.251,79.98,0.0
A2,131,17,1015.076,105,1.822,3.529,0.234,4.219,255,0.0,15.732,13.039,80.957,0.0
A2,131,18,1015.271,351,1.822,2.96,0.234,4.453,121,0.0,15.732,13.574,80.469,0.0
A2,131,19,1015.515,104,1.822,2.277,0.234,3.984,13,0.0,14.902,12.997,85.742,0.0
A2,131,20,1015.857,302,1.48,2.163,0.234,3.633,31,0.0,14.414,12.775,88.77,0.0
A2,131,21,1016.174,357,4.099,5.009,0.156,3.398,84,0.0,15.244,15.797,89.355,0.0
A2,131,22,1016.565,334,3.985,5.123,0.156,3.398,114,0.0,15.195,14.546,88.574,0.0
A2,131,23,1016.357,3,4.326,5.92,0.234,4.453,146,0.0,14.951,14.808,90.332,0.0
A2,132,0,1016.248,5,5.92,6.831,0.156,3.75,166,0.0,14.512,14.376,90.332,0.0
A2,132,1,1016.174,26,4.212,5.009,0.156,3.75,155,0.0,14.219,13.934,91.504,0.0
A2,132,2,1016.15,24,2.96,4.326,0.156,4.102,174,0.0,14.17,14.253,90.527,0.0
A2,132,3,1015.686,22,4.326,5.123,0.234,4.102,91,0.0,14.072,14.537,91.504,0.0
A2,132,4,1015.515,17,5.123,5.92,0.234,4.57,124,0.0,13.926,13.293,91.699,0.0
A2,132,5,1015.723,54,4.326,5.579,0.156,4.102,169,0.0,13.535,12.887,91.895,0.0
A2,132,6,1016.113,49,3.074,3.985,0.156,4.336,167,0.0,13.486,13.293,92.383,0.0
A2,132,7,1016.113,46,3.643,4.782,0.156,3.984,170,0.0,13.389,13.103,92.48,0.0
A2,132,8,1016.077,34,2.96,4.326,0.156,3.75,87,0.0,13.291,13.039,92.188,0.0
A2,132,9,1016.394,53,2.96,3.871,0.156,3.984,76,0.0,13.438,14.072,91.406,0.0
A2,132,10,1016.174,18,3.985,4.668,0.313,5.273,214,0.0,13.828,14.326,91.016,0.0
A2,132,11,1016.26,349,1.594,3.529,0.313,4.102,152,0.469,14.561,14.088,86.621,0.0
A2,132,12,1016.113,79,0.911,1.708,0.234,3.164,66,0.0,15.928,14.202,76.172,0.0
A2,132,13,1015.857,79,0.911,1.708,0.234,3.164,84,0.0,15.977,13.667,77.344,0.0
A2,132,14,1015.564,149,3.529,4.44,0.156,3.164,37,0.0,15.244,15.026,82.422,0.0
A2,132,15,1015.186,159,3.302,4.895,0.156,3.516,304,0.0,15.244,14.877,83.887,0.0
A2,132,16,1014.624,156,5.123,6.148,0.313,5.977,193,0.0,15.195,14.91,86.523,0.0
A2,132,17,1014.16,163,4.099,5.465,0.313,4.688,201,0.0,14.805,14.48,88.379,0.0
A2,132,18,1013.892,170,3.529,4.326,0.234,4.102,284,0.0,14.365,13.004,88.672,0.0
A2,132,19,1013.66,177,3.188,3.757,0.234,4.453,63,0.0,14.17,12.938,89.941,0.0
A2,132,20,1013.55,168,3.074,4.212,0.156,3.75,38,0.0,13.926,12.947,90.137,0.0
A2,132,21,1013.745,176,1.366,2.277,0.156,3.281,56,0.0,13.73,14.835,90.625,0.0
A2,132,22,1013.77,168,4.668,5.465,0.156,3.398,68,0.0,14.121,14.835,87.109,0.0
A2,132,23,1013.586,167,4.554,5.579,0.391,4.922,229,0.469,14.365,14.678,84.668,0.0
A2,133,0,1013.196,163,3.757,4.554,0.156,4.102,173,0.0,14.463,14.35,85.742,0.0
A2,133,1,1012.5,139,4.895,6.148,0.156,3.516,135,0.0,14.072,14.528,86.426,0.0
A2,133,2,1012.073,166,5.692,6.717,0.156,3.398,118,0.0,14.463,14.462,86.719,0.0
A2,133,3,1011.511,164,8.197,9.905,0.234,4.219,103,0.0,14.561,14.16,86.719,0.0
A2,133,4,1011.194,175,7.4,8.425,0.156,4.453,104,0.0,14.268,14.399,87.988,0.0
A2,133,5,1010.876,181,5.92,7.855,0.156,3.75,187,0.0,13.828,14.196,88.77,0.0
A2,133,6,1010.669,176,4.44,6.148,0.156,3.75,174,0.0,13.145,13.021,90.039,0.0
A2,133,7,1010.693,168,5.692,7.059,0.156,3.516,180,0.0,13.145,12.585,89.648,0.0
A2,133,8,1010.449,184,3.302,5.806,0.156,4.336,167,0.0,13.242,12.499,88.965,0.0
A2,133,9,1010.266,181,5.009,5.806,0.234,5.742,226,0.0,13.584,12.713,89.16,0.0
A2,133,10,1009.912,149,5.009,5.92,0.156,4.219,103,0.0,14.023,14.445,88.281,0.0
A2,133,11,1009.656,163,4.099,5.009,0.156,4.336,150,0.0,14.805,14.63,87.402,0.0
